tweet,location
@politico @thehill @nro @nra @rollcallpols GOP rift started w/ local tea parties in 2010. Media should better understand Trump/Cruz support!,"Sun City West, AZ"
"RT @DanScavino: Out of 50 #POTUS2016 #'s tracked in the past one hour @realDonaldTrump:
1. #Trump2016
2. #Trump
3. #MakeAmericaGreatAgain
9…","Coral Gables, Florida"
RT @Kotcha301: We're in every town across America. We're coming United to take our country back! #Trump2016 #MakeAmericaGreatAgain https://…,"Gilbert, AZ"
RT @Millennials4Her: Don't forget to use the #FightingForYou with your @HillaryClinton tweets today! Also tell me how she fights for you!,"Buffalo, NY"
https://t.co/KQFq08bbVb Indexing #atrocities https://t.co/azwb1gTnCx,"Metz, Lorraine"
https://t.co/vZplPdFLc1 Indexing #atrocities https://t.co/azwb1gTnCx,"Metz, Lorraine"
https://t.co/IjEvkzrejP Indexing #atrocities https://t.co/azwb1gTnCx,"Metz, Lorraine"
"@MonicaCrowley @HillaryClinton @DRUDGE_REPORT @observer go to google and type in 7 best accomplishments of Hillary..,all ""lies""??😊","Laguna Woods, CA"
I’ll write in @DLoesch if Trump is the nominee. @SBSportsDiva @pscully1812 @Sari_Swensen @stoneshack2000,"Houston, TX"
@realDonaldTrump how you will create job? You are just landlord...,"Washington, DC"
National Review Takes a Unanimous Beating on Fox's 'Outnumbered' for Opposing Trump https://t.co/lbhSC6hPTc,"ÜT: 40.63232,-74.13315"
"RT @realDonaldTrump: Just received the new Fox poll.
Thank you, America! #Trump2016 https://t.co/QKNineuS8H","Texas, USA"
Let me tell you about Ted Cruz https://t.co/kMCtA57xCs via @wordpressdotcom,"Palm Beach County, Florida"
"RT @LeonHWolf: Rubio: I did a deal with Dems, it sucked, won't happen again
Trumpets: TRAITOR!
Trump: I'm gonna do deals with Dems. 
Trumpe…","Houston, Texas"
"@realDonaldTrump as usual, no details on how you can do it. Hot air!!","Jacksonville, FL"
RT @realDonaldTrump: Wow! New National Zogby Poll just out:.TRUMP 45. CRUZ 13. RUBIO 8. Big numbers.,"Wetumpka, AL"
RT @tedcruz: Trump SUPPORTS amnesty. Read his 2013 tweet--while I was leading the fight to defeat Rubio Gang of 8 amnesty. #Truth https://t…,"Detroit, MI"
"RT @RonBasler1: BEFORE YOU ATTACK TRUMP

SHOW US YOU'RE CANDIDATES DONOR LIST

@BarbMuenchen @Megafauna2. @slone @TrumpUntamed https://t.co…","New Jersey, USA"
RT @AmyMek: Once a Traitor always a Traitor! Hanoi Jane Organized '#DumpTrump' Campaign https://t.co/bDNzTa4zj1 @realDonaldTrump https://t.…,"North Carolina, USA"
How Sarah Palin Paved The Way For Donald Trump: https://t.co/n1WzAInLRZ https://t.co/IetcGE0YWV https://t.co/jHVvfksszH,"Charlotte, NC"
RT @karma1244: Reuters Poll: Trump’s Support Jumps to 40 Percent https://t.co/aed97jSpJ6,"Myrtle Beach, SC"
Electing @realDonaldTrump would be like presenting paper plates to the world as your best china. #Trump2016,"Kenner, LA"
@smerconish  @CNN Trump/Kasich ticket?,"Houston, TX"
"RT @AnnCoulter: Republican voters also not that into Republicans.  They wanted a wall, deportation &amp; a break from all immigration. https://…","Battle Creek, MI"
RT @GregBernhard: White Trash Can't Trump #PalinFamilyFilms,"Falkirk, Scotland"
"@realDonaldTrump @FairTaxOfficial: How would economists answer the question: ""What taxation system is #1 for USA?"" https://t.co/OVuInLPJaO","College Station, TX"
Pres. candidate Hillary Clinton is absolutely UNFIT to be CIC. She is the single WORST candidate in the history of this country. #OhHillNo,"earth, for now...  †"
"Sen. Bob Dole: @realDonaldTrump has the ""right personality"" https://t.co/tIy6DUt3VO https://t.co/Eqq47ddHxz","Washington, D.C."
Dear Iowa: Please get it right. #DumpTrump #StopHateDumpTrump  https://t.co/8oc7ur0oMK,"New York, NY"
I think it's a crime not telling the American people the true # of people unemployed.  https://t.co/ymSUFkh2ZU,"Florida, USA"
"Regardless of what you believe, Trump is the establishment choice. It's Cruz who's not. @bguarino58 @stc4025 @DavidLimbaugh","Where trouble is, I'm there"
"RT @realDonaldTrump: ""@WhiteGenocideTM: @realDonaldTrump Poor Jeb. I could've sworn I saw him outside Trump Tower the other day! https://t.…","Maine, USA"
RT @RawStory: Trump and Sanders are each leading an insurgency against the political establishment https://t.co/YAna266g6K https://t.co/vGA…,"Los Angeles, Ca"
RT @ChemiShalev: Donald Trump retweets neo-Nazi sympathizer https://t.co/ujiuHvSyEo,"Beantown, Monsterchusetts"
RT @muzikgirl11: @realDonaldTrump wins again! Why do dumbasses keep messing w/ front runner? Trump to the White House! #Trump2016  https://…,"Phoenix, Arizona"
"Donald Trump Just Praised Reagan's 1986 Amnesty 
#DumpTRUMP
| RedState https://t.co/djxOtYK4T7","Dallas, Texas"
"Nikki Haley’s Righteous Gamble – By Kathleen Parker: By broad consensus, the winner of Thursday night’s GOP de... https://t.co/sclag2MYQa","Abuja, Nigeria"
RT @SYounessian: GOP LOVES war...Hoping we can forget about corporate war on US! https://t.co/WxpRHxw3uV,"Dallas,tx "
RT @ChuckNellis: RT if you are Cruuuuuuuzin! #Cruz2016 #CruzCrew @TedCruz https://t.co/F2jcxsrsVl,"Waukesha, WI 53188 - USA."
"RT @JoePerticone: ""...Donald Trump. When he looks at a glass, he is mesmerized by its reflection.""  -William F. Buckley, Jr. https://t.co/n…","Williamstown, KY"
"RT @realDonaldTrump: I will be the greatest job-producing president in American history. #Trump2016 #VoteTrump 
https://t.co/tykxcT5ZtG htt…","Battle Creek, MI"
"RT @JSavoly: Top Democrats, and a little bit of Hollywood, are rushing to Iowa to boost Hillary #ImWithHer #HillYes #Hillary2016 https://t.…","Eden Prairie, MN"
RT @RadioFreeTom: Trump freaking out at yet another of the #AgainstTrump writers. https://t.co/2qpBQEnApw,"Hidden Bunker, USA"
RT @DavidLimbaugh: Have we really descended to this level of moral relativism.OK you’re a wife beater. Not my fault if you don’t refute htt…,"Bradenton, Florida"
@IowansForCruz Wise &amp; understanding people follow a truthful leader like Trump; Fools follow Fools (like The National Review).,"FL, Ohio, USA"
"RT @healthandcents: ...and women
...and Christians✝
...and Jews ✡

STOP #DeathByDemocrat
#IslamIsTheProblem

.@realDonaldTrump
#2A #tcot ht…","Atlanta, Georgia"
"Faint GOP interest in Flint’s pain is a mistake, party members say https://t.co/c0hO7Vs7VH","North Carolina, Still!!"
"RT @realDonaldTrump: I will be the greatest job-producing president in American history. #Trump2016 #VoteTrump 
https://t.co/tykxcT5ZtG htt…","owasso,ok"
RT @mitchellvii: I have resigned my position with the NC For Trump Campaign effective immediately.  I feel I can best serve Mr Trump as an …,"Washington, D.C. "
@HuffPostPol @DRUDGE_REPORT @usnews GOP rift started w/ local tea parties in 2010. Media should better understand Trump/Cruz support!,"Sun City West, AZ"
RT @NRO: Since When Do I Have to Support Trump Just Because He's the Front-Runner? https://t.co/XaqtsuVUms https://t.co/HQvqLS5fYj,"Houston, TX"
"Watch: Trump Supporter Kambree destroys National Review
https://t.co/MEHwCBB5sO #Trump2016 #MakeAmericaGreatAgain https://t.co/iI2AJ331tq","South Carolina, USA"
RT @ILLIOSAM: #WeAreBernie because 3 strikes; mandatory minimum; zero tolerance were championed and signed by the Clinton's. #FeelTheBern,"Austin, TX"
RT @weeklystandard: This is what happens when you make fun of @realDonaldTrump's stubby fingers. https://t.co/TbFNs4TG7s https://t.co/bFOCr…,"Lafayette, LA"
Republicans Pile On Against Ted Cruz As His Presidential Hopes Continue To Fade - https://t.co/ShT7ly6w89 via @ForwardProgs,"#UniteBlue Kennewick, WA"
RT @DavidKWilliams: Yes Spider the right leader is more important than the party.Oh how I wish for a leader 4 @usa @GOP @DamiraMaricic  htt…,"New York, NY"
Republicans Pile On Against Ted Cruz As His Presidential Hopes Continue To Fade - https://t.co/eQIyVre8Os via @ForwardProgs,"#UniteBlue Kennewick, WA"
"""When you let your health insurance policy lapse, your wife gets really ticked at you,"" said Cruz. #Manchild https://t.co/8ivZRkk3xH","Austin, Texas"
Chingy Explains Why He's Endorsing Donald Trump For President: We Need Someone With A Great Business Mind To E... https://t.co/X91YFgsMoo,"New York, USA"
"99% of Americans don't care for you lying phucks ,How do you stay in business? @FFweekend @CNN @MSNBC Oh' forgot you GOP contolled","San Francisco, CA"
Chingy Explains Why He's Endorsing Donald Trump For President: We Need Someone With A Great Business Mind To E... https://t.co/dlGYBuGKPk,"New York, USA"
"RT @realDonaldTrump: I will be the greatest job-producing president in American history. #Trump2016 #VoteTrump 
https://t.co/tykxcT5ZtG htt…","Maine, USA"
RT @OBAMA_GAMES: https://t.co/1Wm4AjFQbh looks like Trump is the one to vote for. @cspanwj #tcot #news,"Buffalo, NY"
RT @DavidSchantz: Trump says Frosty The Snowman should be deported.,"Planetary Citizen, Progressive"
New Ivanka Trump purse can charge your phone https://t.co/xSHC1erO67,"London, UK"
"RT @CNNgo: NEXT: Art Garfunkel tells @Smerconish why he approved @BernieSanders' use of ""#America"" in a new campaign ad. Watch https://t.co…","Eureka, CA"
@BernieSanders wants to invest in #education and #RenewableEnergy. So do we. #WeAreBernie,"Clarksville, TN"
"RT @realDonaldTrump: I will be the greatest job-producing president in American history. #Trump2016 #VoteTrump 
https://t.co/tykxcT5ZtG htt…","Coral Gables, Florida"
RT @ClassicPict: Donald Trump v Adolf Hitler https://t.co/TJBmi50MhX,"Colchester, England"
"RT @Colonel_Ted: @Colonel_Ted @smerconish Farm subsidy-pusher, @GOP estab (I know WHAT that means) corruptocrat #BobDole HATES real conserv…","Washington, DC"
"Trump, make America great again! https://t.co/1UeG2CMsQl","Austin, TX"
"#ImWithHer because after the Koolaid's gone, reality matters and pragmatism is inspiring @HillaryClinton","Nashville, TN"
"RT @CNNPolitics: Sen. Bob Dole: @realDonaldTrump has the ""right personality"" https://t.co/tIy6DUt3VO https://t.co/Eqq47ddHxz","Philadelphia, PA"
I was wondering that myself... https://t.co/Cr8cHC0ghy,"Lebanon County, PA"
"RT @beyer_linda: Not only is hillary&amp;obama responsible for benghazi,they exposed a lot of good patriots to death,torture,hillaryunfit https…","Kentucky, USA"
"We want to make sure we do everything to keep country safe, But not to disadvantage American business! Wow https://t.co/3LyiYhVCz3","Manchester, England"
RT @RoryAsyari: I can't imagine what the US would be under his administration! https://t.co/DQHUnxV7WJ,"Gempol,Pasuruan"
"Respectfully Mr. Dole, but I have 2 guess Trump does his best work grazing palms 2 get what he wants.... https://t.co/pZlqYmofjC","Kentucky, USA"
"RT @ThePatriot143: @WalshFreedom One thing is for for sure, Trump didn't make billions by running his company like a liberal.","New Mexico, USA"
"Paid family leave laws aren't crushing business, despite what Ted Cruz says https://t.co/ZUg0tXa1HG via @HuffPostPol","Hilo, Hawaii"
"RT @AACONS: ""I happen not to be a great believer in the free enterprise system” @BernieSanders https://t.co/ziQC54katD #dk https://t.co/9g5…","Florida, USA"
Republicans Pile On Against Ted Cruz As His Presidential Hopes Continue To Fade - https://t.co/ShT7ly6w89 via... https://t.co/Ybqa8UhhQz,"#UniteBlue Kennewick, WA"
Chingy Explains Why He's Endorsing Donald Trump For President: We Need Someone With A Great... https://t.co/bFGwIMkr2c,"New York, USA"
"RT @ILLIOSAM: #WeAreBernie because the Clinton's tough on crime laws were so bad that HBO was able to make two shows about it, The Wire &amp; O…","Austin, TX"
"RT @canlungdoc: ""Being angry is not a frick’n argument"" 
Yes it is
No it isn't
via @JonahNRO

Read more at: https://t.co/3K9ERr8fAL","Harrisburg, PA"
"RT @sahilkapur: Ted Cruz walks back his claim that Obamacare caused him to be uninsured. Oops.

https://t.co/ESV2w43dhV","Munford, Alabama"
"RT @sahilkapur: Ted Cruz walks back his claim that Obamacare caused him to be uninsured. Oops.

https://t.co/ESV2w43dhV","Richmond, VA "
@realDonaldTrump  Chicken soup day https://t.co/i2p3t2Ly10,"New York , NY"
"RT @davidfrum: I won’t, but one could do a grim round-up of things Against Trump contributors have said way more disturbing than Trump’s wo…","Minneapolis, MN"
RT @jackfowler: Just got a call from top GOP official. @NRO disivinited from Houston debate on Feb. 25th becasue of #AgainstTrump. https://…,"St. Louis, Missouri"
"RT @DLoesch: Because this is a conservative principle, clearly.  https://t.co/bz75psxwAH","Washington, DC"
RT @ClassicPict: Donald Trump v Adolf Hitler https://t.co/TJBmi50MhX,"Nashville, TN"
"RT @trevorjkramer: Surely, someone who is qualified to be POTUS would know the difference between its and it's, @realDonaldTrump #Trump2016…","New York, NY"
Trump is sick. No question about it. https://t.co/0GFuxICrct,"Washington, DC"
"@realDonaldTrump Yes, I hate people lying on Rush. God has used that man wisely in this culture of death and dismemberment of our culture🍇🇺🇸","Shreveport, Louisiana"
"RT @IngrahamAngle: Why would anyone be shocked that voters in 2016 ignore ideology? After all, the GOP leaders do it all the time. https://…","Long Island, NY"
"RT @RadioFreeTom: Um, @jessebwatters? It took a long time to get here, and If Trump wins, you'll never see conservatism again. https://t.co…","Hidden Bunker, USA"
"""Third grader brilliantly uses 'Netflix and chill' to shut down Donald Trump"" 👂👀 #hustle411 https://t.co/Jjtc6QX73j","New York, USA"
Why do @HillaryClinton voters think anyone who challenges are GOP/Koch trolls? Is truth that tough to take? Really? https://t.co/eyjyEezuBq,"Toronto, Ontario"
"RT @DLoesch: Trump supporters have called me a whore, slut, told me I should die, said I had abortions, and attacked my marriage. I win the…","Conroe, Texas"
"I was going to write something on why Trump sucks and then I saw this video. 
#DumpTRUMP
| RedState https://t.co/Ov1zH1sOoX","Dallas, Texas"
Sarah Palin Endorsement Bombs As Trump Voters Unimpressed By Mentally Deranged Maverick https://t.co/Owri74AkoB via @politicususa #STUPIDGOP,"Indianapolis, Indiana, USA"
RT @tyriquex: Bernie Sanders explaining what's so dangerous about Donald Trump running for president. https://t.co/W7PnfbFduN,"Indianapolis, IN"
"Please help support Trump 2016, add a #Twibbon now! https://t.co/JheQgIItQs","St Petersburg, FL"
RT @AngieBeakley: This house belongs to #WethePeople we need a prez who knows and follows the Constitution not another egomaniac. https://t…,"Pasadena, TX"
I can't. Trump by himself was bad enough. We Obtained Sarah Palin's Notes From Her Trump Endorsement Speech https://t.co/9DPROflmFs,"Here, in your ear"
Plain and simple. @HillaryClinton. Yeah. #FeelTheBern  https://t.co/c9TkgKWa1G,"Brooklyn, NY"
"RT @newtmastilinski: who would u rather be president
rt for sportacus, fav for donald trump https://t.co/7mL7qM8dLO","Glemsford, Suffolk"
"send help now, aliens take @LeafyIsHere and I away from this planet https://t.co/5CC8bXMaXP","North Carolina, USA"
"RT @fieriwap: Donald Trump: hi 
me:  https://t.co/9b2NYvzLES","Raleigh, NC"
@USATODAY @TIME @gop @SpeakerRyan GOP rift started w/ local tea parties in 2010. Media should better understand Trump/Cruz support!,"Sun City West, AZ"
RT @scottwilliams32: @BernieSanders wants equal pay for women. So do we. #WeAreBernie,"Las Cruces, NM"
"RT @AceofSpadesHQ: Tell me-- has the GOP proposed any sort of reform, some kind of post-mortem/outreach to understand this schism? No, of c…","Hotlanta, GA"
RT @SuchaDumbWorld: Palin endorsing Trump is like AIDS endorsing HIV.,"Chattanooga, TN"
A #CivilizationDestroyed: The Wealth of Non-Muslims in the Late Ottoman Period and the Early Republican Era https://t.co/u3AA5z7NMP #youtube,"Istanbul, Turkey"
"""This blizzard is a good friend of mine. I spoke to him on the phone. I said stop already. You're welcome."" -Trump

#blizzard2016","Chicago, IL"
"RT @santiagos58: Blog: Republican voters should not dismiss Donald Trump

Another great read folks!
Trump is the man!🇺🇸😎👏👏👏👏👏👏 https://t.co…","Michigan, USA"
"@smerconish @realDonaldTrump @tedcruz @CNN Trump good for GOP unity, a nightmare for Dems, and dream for Confederate jaters","Huntington Beach, Ca"
"She is probably going to be above the law, there's no justice. https://t.co/ZqGKKENZOp","Budd Lake, NJ"
